A,B,C,D,E,F,Z
2.190656971,5.066710151,8.663119007,3.756205751,2.239781332,9.413668629,2
1.925929906,1.676933284,4.82069274,7.779985968,6.453300415,4.144176481,6
3.473110601,1.812189674,6.494560653,4.554811898,8.791839764,6.045161354,3
0.251164231,5.39882173,8.134831234,9.799275953,4.158131178,0.619182551,6
1.043032829,9.415861873,6.922549331,1.738946383,8.961301468,6.523681167,2
7.594921744,2.8793903,1.84582056,8.622487654,2.599751328,7.144744691,6
4.529642125,5.782267388,1.155880533,1.390875298,1.433094867,8.54415229,1
7.073396874,0.907674151,8.449056098,5.28512746,3.982451372,3.704633315,4
3.184819605,4.852980019,1.374468561,7.32037479,9.810635732,2.423508872,6
8.814588364,8.014923752,0.436908476,2.619807483,2.192100959,6.535673209,1
4.724577732,8.320538265,3.467619463,8.929125135,8.530920369,2.288651102,6
8.566646788,5.645341985,2.843852856,7.772349501,0.574501385,6.786418795,6
0.786155678,8.793948705,6.763982394,6.353831197,7.959049383,3.599166915,6
2.905491102,0.220228925,3.672431227,2.179090139,0.715943554,3.377838339,1
0.536356858,6.757619224,2.740522921,1.531769269,9.268671755,4.536609931,1
3.111486352,9.269463634,1.297455498,1.170849315,7.289196406,6.8318286,1
1.392558687,8.855789218,9.000585154,9.836920571,9.620293913,0.100621011,6
0.696428942,9.098518161,4.174898101,7.342363926,4.397304809,8.874071676,6
5.419423134,1.433178389,7.795996897,3.972524427,4.88119246,9.290689999,2
0.521648395,1.485403693,4.062887857,2.815197945,5.303003365,2.51662388,1
0.110896686,9.34657615,7.997926988,2.389014555,7.810543073,7.573526187,2
1.86812267,5.307947076,0.401144692,2.959659961,5.654777604,8.23017487,1
5.901967079,6.036123392,9.626493575,2.410607948,5.4492451,7.125242484,1
7.959764275,4.118124187,4.841301873,7.83601038,0.766463452,8.676119497,6
6.756298683,0.603141433,5.658927865,5.746562932,1.348127511,1.13840265,5
4.736665866,7.498703033,9.120701566,1.265411488,8.894869589,4.930639928,1
0.735363259,2.752145017,5.772273266,0.132598466,0.000798609,4.287417464,1
6.473883994,4.593783888,6.810268627,4.599320419,4.102423468,2.600899002,3
7.255194199,5.920525117,3.136006641,9.364424532,9.621954861,0.960672165,6
6.831294364,1.22377798,0.352263743,7.290970428,6.945303432,7.55294237,6
2.101868113,0.827358665,7.709958522,4.040408571,0.540414805,2.542597058,2
8.758344838,8.084567027,6.928396674,7.276246037,1.322888469,5.211105345,6
3.673870321,3.929749613,5.973616575,5.682667829,0.817855134,2.491774824,5
2.125700321,4.01346367,8.645693315,3.432632062,1.82981609,0.051825156,2
2.39823369,1.576927776,1.184133303,9.762471629,3.280992421,5.482419051,6
7.049843544,6.234768464,2.252988548,9.718248876,7.875669002,5.684584324,6
2.199692362,3.841224358,5.296484081,9.250112458,6.316428238,8.496951171,6
2.84103858,8.251513918,5.972231954,8.564851644,9.889713554,5.027581466,6
0.695481921,4.884143811,9.578469229,3.299839299,6.291302973,8.257746493,2
3.031073762,8.600221233,0.962841419,6.772770566,8.197420051,5.910504293,6
7.468673609,3.42032584,2.435965879,0.250356765,1.730500509,6.30693316,1
2.11617937,0.019742484,0.924247691,0.317601437,1.985910798,7.481640804,1
4.487829161,0.913856832,1.958139599,4.58071356,3.518611155,3.822633654,3
1.474333092,2.869574257,1.628448291,9.574195344,7.203610514,9.833955418,6
5.098200264,1.805227373,6.070902131,0.415315079,7.365774411,8.036216284,1
0.530104671,8.153499923,7.408113752,3.555841575,1.670779245,4.640114215,2
8.201962157,6.90333429,3.409066605,4.034250031,5.447412287,5.253696999,2
1.969298636,9.059643015,0.006817348,8.367041664,3.16635871,1.544827132,6
3.856021857,9.933127746,5.201739041,0.589242254,9.211184348,1.023822235,1
4.470235138,3.680633715,9.59211371,1.495367198,4.657939033,6.316032991,1
0.648912334,4.702081216,6.40743688,5.316310478,3.225413547,1.506272288,4
9.58012514,6.028195627,3.019717225,3.021343782,1.82988731,2.784428381,1
8.187764219,0.525568193,2.253206945,5.935082529,5.983344582,7.186213252,6
6.245146149,4.133850874,0.42916118,3.273011489,2.239625947,2.391210219,1
3.572425343,0.436562945,9.741106848,0.922378724,9.67933435,5.805556061,1
4.613337339,8.940163583,7.667954048,8.258748049,7.471600728,7.800271411,6
2.359464545,6.38599344,8.733241793,7.473634257,8.996445158,0.206346563,6
0.165573697,5.23384314,9.224943056,0.021919003,3.78446335,5.172945578,1
8.740129009,2.724746252,3.627736012,3.782747429,7.242406756,1.121297326,2
6.235206022,4.730795367,3.665032721,2.667802337,2.750717059,9.979289095,1
1.750113992,8.991428373,1.815229597,1.79936667,6.318470591,2.668321215,1
0.044310315,8.473105358,8.692506159,8.199221339,1.314716337,5.103247616,6
9.364729269,4.827452807,7.660831005,5.490643807,8.809378732,5.260220596,5
9.66822359,6.521631195,7.517703594,1.520264001,2.009620231,7.501053093,1
7.678258759,7.478619269,2.719018361,5.626879943,5.350980734,3.307844484,5
1.366490259,6.256890956,8.00750817,3.733430117,8.897058034,8.136610194,2
1.521652214,3.020714859,8.308604854,9.35456434,9.274049405,4.790733306,6
9.513597785,2.521361959,4.301981563,8.163423772,2.752292125,1.506874333,6
2.56523709,0.480622659,6.768987872,9.011262587,4.530770366,3.83720848,6
5.646650123,4.448094121,3.535360557,8.251398297,1.699366345,3.761595264,6
6.318801225,1.522941042,2.201395919,4.302191595,8.532705666,9.161590208,3
7.404172146,7.98693442,8.919372068,3.135863796,1.943889239,4.309433561,2
4.235933822,3.896199921,8.02631544,4.521751488,8.550443601,5.137398875,3
9.195979379,9.651926264,7.039487925,6.134617572,4.325746527,5.977658373,6
0.579836654,4.771060586,2.961856388,9.893563234,0.598997689,5.686518436,6
5.847286471,4.606188789,4.277754811,4.00835034,3.840075009,2.229480932,2
9.105597334,8.619362916,4.336735161,8.816244144,0.467522979,4.595458348,6
4.571691353,8.570286876,5.061526752,8.544257772,5.767961972,3.865741403,6
0.439548933,4.413650461,3.097876353,6.931605565,2.657559853,2.118527395,6
5.9536232,6.7308287,9.602471645,0.004097347,6.421968138,2.748050406,1
0.190426941,6.660838748,1.07769456,9.403965339,5.70745216,9.427842295,6
0.393215795,1.773128444,7.49660518,3.120479345,7.972211303,2.95043868,2
0.184847688,5.810765306,6.502292771,3.480453719,6.300191042,6.846960579,2
0.426803191,2.732242854,9.308012557,9.364594332,1.436833022,6.400665783,6
4.904169645,8.153376453,3.937463125,5.750487635,5.368019517,9.986647316,6
4.930620956,7.717110305,2.871893957,2.837640524,0.598476878,2.280463359,1
3.765024275,0.791025491,1.901725359,5.54154139,0.008734745,5.917648404,5
7.731350445,4.321142413,5.228844174,6.088108238,8.915973288,8.257298424,6
7.97501857,9.100399322,3.334811559,7.947498216,2.727153658,6.575075344,6
8.667695995,0.741864866,4.683630219,3.935373794,6.990422315,9.479646381,2
7.309138862,4.828885566,8.038925339,2.695137918,0.170451798,7.752299596,1
5.240049374,8.285233447,5.147730174,7.983172188,4.625318239,7.138629765,6
8.679615217,9.489866304,4.762192241,3.648795919,3.976978654,1.22371795,2
2.635242042,6.65273763,2.254481507,0.944968335,2.150071102,0.323032543,1
3.338950789,0.525492592,8.838619739,2.314008056,6.45842652,6.151808636,1
0.835456662,5.295787058,8.893933037,2.262403545,7.581236553,5.715970277,1
6.040599128,4.280957455,7.487716859,3.253648935,7.213705023,2.602081321,2
9.131666548,4.017005687,1.794321044,2.468040247,1.11593211,2.458232467,1
7.210483872,1.244734234,0.19534295,6.980048169,1.626388449,0.138239952,6
5.329790396,3.930482871,9.452457743,8.946429314,9.783001237,0.569211179,6
7.29109719,0.546271831,0.560537678,6.574728197,4.415946964,3.340483982,6
7.953080463,3.911026795,6.840550521,1.753093628,6.329459502,7.538949391,1
6.885159576,4.642677363,8.986666402,4.741654161,9.569440844,5.975384505,4
1.714337549,5.821190281,3.353650524,4.897551212,2.436196712,0.897136755,4
0.279939814,3.389594318,8.900148197,9.626937615,4.935297262,3.139419896,6
3.375343356,9.367068347,2.932797022,1.820409521,6.25547372,8.641688488,1
7.509002214,7.088848147,4.008064023,8.426511294,9.498847743,5.112745551,6
4.953423865,5.906513648,9.993328822,2.915934145,6.648122858,8.238703863,2
9.104067147,2.549714662,0.702093092,4.977821171,4.473283049,6.972133377,4
1.764810092,4.664764713,7.338499221,6.10255511,5.720695016,0.027200644,6
6.882941504,9.567266796,5.720886436,2.229572029,8.033868217,4.99025778,2
5.210721125,2.216199183,6.032017046,8.459443685,0.300392041,9.150055046,6
0.009759335,8.959397491,9.723175961,9.05917966,0.928443363,5.139716208,6
5.752712134,8.988368479,2.463356622,2.540300709,8.351949932,9.71004471,2
7.292101896,2.032709515,9.387831264,0.535689327,9.1441601,7.828354833,1
7.916015636,3.721796862,1.642327346,8.950078973,2.272326442,7.812483681,6
1.985098018,8.660721219,6.288304381,1.369707551,0.495816059,9.573190602,1
1.217263992,7.031969352,8.148874979,5.109922538,6.453137797,5.035214573,4
5.631229622,8.447197908,9.21609294,9.940057065,1.088463745,8.639831862,6
9.349831818,5.034378804,9.518680209,2.870388988,4.082001533,7.972093678,1
1.731115554,8.910458218,5.645721856,3.57054735,4.530755206,8.498467713,2
3.044658839,0.294037005,9.622160119,6.765233999,1.766828434,1.053962095,6
7.381881301,4.632218423,2.260757617,6.411656675,5.878231927,1.12524434,6
4.622058431,4.116827304,6.731546098,1.279923333,6.211856325,2.294929837,1
6.07498464,0.132195815,4.549919436,3.699970719,6.76292159,1.528994558,2
0.450166703,1.074039206,0.310573961,8.7301865,3.182947107,1.579976751,6
5.54545407,1.985656811,9.681189661,4.007261404,2.067458453,1.635749399,2
7.20789016,7.149258055,9.024938026,5.870816046,5.705482187,1.927504978,6
8.383437588,7.723510815,8.830129256,6.927885031,7.738034399,9.449352164,6
3.975216508,4.574379634,5.757528728,9.448941538,5.336081845,4.213472639,6
3.215460874,4.587982002,1.593563286,3.012425769,9.55139164,7.160247919,2
6.327430463,0.742228555,1.935245867,7.76646543,3.834990576,2.393673616,6
7.33896714,6.275975224,0.695657911,5.699959925,9.400382549,1.042696834,6
2.68267766,0.066204146,4.42527916,6.998781323,0.077456279,1.320722699,6
3.3825823,5.345896251,3.027083595,9.654196783,3.912321818,9.87286939,6
4.8366438,1.547532254,6.284317798,8.608358806,6.856461496,9.176261474,6
3.106806143,4.906117251,4.719619857,0.387005508,3.434372672,1.348653046,1
5.626684344,0.449372445,2.803300486,3.060498687,4.847163393,3.245198976,1
6.245162753,3.669830135,3.56924113,0.26611961,7.079353209,8.282480041,1
4.930110446,7.887568472,7.641195103,2.070870147,1.572979608,7.04437815,1
5.02618435,8.621238329,4.276775361,5.652488789,7.942576857,1.920168043,6
3.108164908,8.681094027,4.928929805,8.324907381,0.148656639,7.132883739,6
6.528287164,0.892215947,7.794470367,7.210074971,1.974000507,3.22256484,6
1.797018637,7.398606926,1.531412153,6.494195856,8.899167104,9.497978556,6
9.135443028,6.545706323,5.622567012,5.54704003,2.820226916,3.259787846,5
9.797637411,6.86899235,2.600155781,7.172468702,4.612675801,6.852597327,6
8.305381768,7.481166832,2.2561078,5.229442585,5.373475894,2.17258783,4
2.584288793,3.110965433,5.424532438,1.637805961,6.170068673,8.372634519,1
8.867287528,2.634125316,4.369575939,6.42825252,7.452649484,1.525319753,6
0.165631243,5.41169741,5.549234209,6.579564416,2.603245871,9.855217847,6
0.512732505,7.38929423,5.302431277,0.25764539,5.910014481,1.294896693,1
7.567371647,0.85949004,4.345044578,6.089983269,1.441915925,4.565228918,6
3.718909042,4.028911331,1.312832913,2.424598038,4.032472304,9.11467569,1
3.80290926,0.617015173,5.460893109,3.473367857,5.304913068,2.49448256,2
8.212604231,7.145281141,7.919612778,4.342376413,5.36616752,1.170436947,3
6.247932992,7.892669868,5.506842511,8.500844715,4.081893941,9.643293228,6
1.939911252,7.522478205,9.040641225,4.1767778,9.443766377,4.405286289,3
4.372487071,7.618119266,3.285007238,1.25708946,2.320531483,9.116650421,1
5.371584148,9.144591585,1.162434236,5.826967626,9.649348336,4.474134998,6
6.810076497,4.640936982,6.292440955,9.356939479,0.82894993,6.148015328,6
4.79352913,6.455162659,6.998380955,3.148844838,6.455391225,4.358570218,2
8.396750979,9.339224282,0.009221065,7.451177375,1.886823594,1.395518743,6
4.855876452,9.336112839,6.851214239,5.693832079,1.802565947,8.756229842,6
2.944178295,8.066405389,6.606106895,0.889218446,4.482539623,6.910502683,1
6.056530475,2.459878566,7.865636625,1.258299708,9.933104378,8.61634853,1
5.229710024,2.373010632,5.103249587,8.983835802,5.034711587,4.525523383,6
5.545363465,8.791584223,0.169477631,7.444750418,0.392178955,5.856642408,6
2.174083716,2.892333903,4.286400019,0.265918376,4.250308528,2.775086995,1
4.988120966,0.675532094,0.695692007,2.366019398,8.998304201,6.260366732,1
5.82304478,3.233776134,2.479012605,5.335840558,2.340863636,0.272524467,4
3.641187118,6.880650564,0.380003991,8.068242908,3.649853255,7.650282363,6
3.166166277,2.827358499,0.971019826,9.520372742,0.2939246,8.175297637,6
2.785532681,3.778342697,7.258029614,2.813405888,0.493515984,7.584313478,1
2.234264988,4.554922593,8.427131629,5.051345317,1.817266753,4.368664889,4
9.901120413,2.78743875,4.07816167,7.888290008,5.691315388,7.881767747,6
6.374931044,9.640201965,9.832222565,6.260959603,9.411564608,1.37060968,6
9.913468771,9.180042197,8.299077972,0.427159912,5.641750697,6.479974399,1
4.700780711,1.992656099,9.592283839,9.138567832,2.637122189,8.822853603,6
1.80186544,1.015497959,8.053153958,4.221810502,8.260069514,0.849845749,3
8.66725226,5.36037276,5.587959699,7.322570437,3.327928488,1.819711494,6
4.953628494,1.375526415,8.667827956,0.87040439,8.353328492,4.600104218,1
2.715733514,2.668520689,0.077361041,0.005484298,2.122833818,8.503999062,1
4.486279925,5.628947088,9.090406034,4.541678777,9.41584088,4.870344281,3
0.656295428,8.837141975,9.259469484,0.165873311,3.466033312,0.346794859,1
7.271013495,7.000778663,7.17784606,9.330016926,6.501788151,2.772787123,6
3.884217313,2.836721519,3.805217702,2.009968804,0.32144276,6.790268021,1
5.255174367,1.122680582,2.569577971,9.218351673,3.233920938,1.915934638,6
1.432543485,1.028633046,1.903553449,5.517954473,5.174872102,2.752746479,5
0.541712571,2.062692913,0.220075861,7.224178297,8.681964277,8.668007569,6
2.615711168,0.320629984,8.101784229,6.770166225,0.231781612,0.645284226,6
3.589929409,6.720939395,6.357814794,1.721260827,8.904978957,6.818312126,1
8.865124995,1.827223538,2.582264659,6.760822071,9.272254162,0.857009406,6
7.503617856,7.479854766,5.76922797,6.797787387,3.94055481,1.242609238,6
9.572614519,2.984015933,5.454137959,4.87512726,2.628750624,3.933570595,3
6.338465364,8.466065084,0.766218198,5.228657048,8.121436191,3.196128383,5
0.901412332,9.759636396,6.723769505,6.110838209,2.628901825,4.803924617,6
4.161017344,9.777365494,0.587906956,4.387720038,5.138964205,1.594472039,3
3.719404738,2.634361415,3.284899527,6.155435946,9.909918802,4.312279834,6
4.489154314,0.034081938,6.405565099,2.631312402,8.74533061,0.727943229,1
1.532356521,8.909024159,0.424924668,9.253271095,7.232614557,3.222640624,6
1.854948008,2.682794147,0.955701229,1.531440535,8.093347296,1.205708176,1
8.737351194,1.716814183,8.503182372,0.359232671,9.730852692,1.50725317,1
9.645048048,9.228130277,3.594557343,1.585243113,5.973235038,9.538665895,1
9.148409654,2.0140228,0.035928589,3.570379609,5.169271236,6.561115626,2
1.522758003,6.22011383,2.157922953,4.176859735,4.355021586,7.46016101,3
0.699395772,3.02609233,5.785678656,5.370363179,7.959335904,4.629870783,5
9.10717269,0.498045849,6.840825746,1.52020805,8.714488138,5.563959787,1
1.38982166,9.725928407,5.698924187,3.930493978,9.290671674,9.468565667,3
8.72255399,7.283858217,1.21938299,0.684147396,7.14600822,5.12846248,1
4.214587397,1.041868208,0.291634168,1.566281706,1.093872959,7.475654231,1
2.181685829,3.059455043,1.251053567,5.399901174,8.821196397,7.322325226,5
7.652481464,4.253087955,8.297817376,7.073713078,6.63461903,8.830333503,6
3.615908084,7.608045373,0.556225424,4.420704267,6.387234919,0.003002898,3
3.534399537,9.353752083,7.212620994,2.136706182,6.785065265,9.552472749,1
0.368888402,8.963768535,9.125743924,6.77579957,4.016525208,1.116571128,6
1.730785941,2.924952264,1.960286428,1.734630215,4.087198217,9.176088234,1
6.106794425,4.835353357,8.538055863,9.538945478,7.833152715,1.181464214,6
1.486257959,7.041601582,4.434524884,1.725369984,9.985059624,8.109308544,1
8.88986681,9.47700817,6.449140139,1.745211898,8.083176425,8.789758426,1
5.939792758,6.838765635,5.565093154,9.831812706,6.388080553,8.666359014,6
8.0994372,1.086511117,9.649092488,5.236509742,3.268673563,9.35061986,4
9.489020449,4.006195881,6.734555878,1.376243451,0.013621475,2.614848289,1
0.369482245,4.944483155,7.089473106,9.386646549,3.223781369,8.584651968,6
8.277850367,3.930012003,6.226561296,1.736056633,7.870431199,4.72359953,1
2.793812646,5.951904313,8.855681674,0.111418828,1.399056618,5.97032713,1
1.801917728,4.301692602,6.827198001,7.520905996,4.06365089,4.431560216,6
2.229384403,6.797474866,4.040719218,3.475187362,3.033859233,0.194924705,2
2.895192277,4.847610156,6.653024253,7.672988191,1.278092267,0.986329117,6
2.464712739,3.509052334,8.202749484,3.53670205,2.278026426,3.394324666,2
9.541004376,3.729639555,7.28918154,4.780341599,8.702551749,7.783373265,4
3.171094154,0.403438468,9.848034545,5.779311148,4.231253592,8.853332619,5
4.882113643,9.263194726,2.387806399,7.548231104,0.462833942,6.732269944,6
6.147689186,7.25216269,6.559104902,8.34504506,8.818810694,3.466964105,6
5.265875334,3.039600993,9.626255764,9.446129209,6.19141595,4.064191728,6
8.995924026,0.534635602,1.375281903,7.706507128,2.919107126,3.925272722,6
3.208763381,7.166663981,6.138549039,6.915532118,4.13907517,0.829740628,6
2.088144267,8.516154503,6.911684571,8.350475022,7.131569461,3.384072629,6
2.394921406,9.480338172,8.74819318,5.583572998,9.714604573,9.907269875,6
4.790050991,7.668520047,4.539777502,4.258033122,4.410048615,9.381804452,3
7.144782054,4.529132721,4.773099926,7.869419102,8.003789857,1.952952323,6
5.812092087,3.299737846,3.974442456,7.349354271,6.056797213,1.126960808,6
9.817713302,4.056882706,2.398174829,3.391815865,9.68789718,9.95353268,2
7.119202514,6.814383735,2.991488908,0.796770658,4.15852197,8.90407558,1
6.657355736,2.325576224,0.173347164,2.224530551,7.15549192,4.104219736,1
7.116151038,3.129198371,1.210581603,9.536805765,3.74438322,8.881694989,6
9.322460486,9.598880934,2.961880143,3.590960057,7.88461204,5.576812904,2
